"Môn học","Lớp","Chủ đề","Thể loại","Câu hỏi","Câu trả lời","Hướng dẫn giải","","","","","","",""
"Toán","8","Hình học","Bài tập trắc nghiệm","Góc nhọn là góc có số đo:  A. < 90°  B. = 90°  C. > 90°  D. = 180°","A","Góc nhọn nhỏ hơn 90°.","","","","","","",""
"Toán","8","Hình học","Bài tập trắc nghiệm","Tam giác có một góc bằng 90° là tam giác gì?
A. Tam giác tù B. Tam giác nhọn C. Tam giác vuông D. Tam giác đều","C","Có một góc vuông ⇒ tam giác vuông ","","","","","","",""
"Toán","8","Hình học","Bài tập trắc nghiệm","Tứ giác có hai cặp cạnh đối song song gọi là gì?
A. Hình chữ nhật B. Hình thoi C. Hình vuông D. Hình bình hành","D","Định nghĩa hình bình hành","","","","","","",""
"Toán","8","Hình học","Bài tập trắc nghiệm","Hai đường chéo vuông góc, bằng nhau ⇒ hình gì?
A. Hình thoi B. Hình vuông C. Hình chữ nhật D. Hình bình hành","B","Hình vuông là giao của hình thoi và hình chữ nhật","","","","","","",""
"Toán","8","Hình học","Bài tập trắc nghiệm","Đường cao trong tam giác vuông ứng với cạnh huyền là gì?
A. Trung tuyến B. Đường cao C. Cạnh góc vuông D. Góc vuông","B","Định nghĩa đường cao ứng với cạnh huyền","","","","","","",""
"Toán","8","Hình học","Bài tập trắc nghiệm","Góc ngoài của tam giác bằng tổng hai góc nào?
A. Hai góc kề B. Hai góc trong không kề C. Ba góc D. Góc vuông","B","Định lý góc ngoài tam giác","","","","","","",""
"Toán","8","Hình học","Bài tập trắc nghiệm","Trong tam giác, tổng hai cạnh luôn... cạnh còn lại.
A. Lớn hơn B. Nhỏ hơn C. Bằng D. Không xác định","A","Bất đẳng thức tam giác","","","","","","",""
"Toán","8","Hình học","Bài tập trắc nghiệm","Hình nào có các cạnh bằng nhau và bốn góc vuông?
A. Hình chữ nhật B. Hình thoi C. Hình vuông D. Hình bình hành","C","Định nghĩa hình vuông","","","","","","",""
"Toán","8","Hình học","Bài tập trắc nghiệm","Tổng các góc trong tứ giác bằng bao nhiêu độ?
A. 180° B. 270° C. 360° D. 90°","C","Tứ giác = 180° × (4 – 2) = 360°","","","","","","",""
"Toán","8","Hình học","Bài tập trắc nghiệm"," Diện tích hình chữ nhật là:
A. cạnh × 2 B. a + b C. a × b D. (a + b)²","C","Công thức: S = a × b","","","","","","",""
"Toán","8","Hình học","Bài tập trắc nghiệm"," Tứ giác nội tiếp là tứ giác có:
A. 2 góc vuông B. 4 cạnh bằng nhau C. 4 đỉnh trên 1 đường tròn D. 4 góc bằng nhau","C","Định nghĩa tứ giác nội tiếp","","","","","","",""
"Toán","8","Hình học","Bài tập trắc nghiệm"," Định lý Py-ta-go áp dụng cho tam giác gì?
A. Tam giác đều B. Tam giác vuông C. Tam giác tù D. Tam giác nhọn","B","Áp dụng cho tam giác vuông","","","","","","",""
"Toán","8","Hình học","Bài tập trắc nghiệm"," Trong tam giác cân, hai cạnh nào bằng nhau?
A. Hai cạnh bên B. Cạnh đáy và một cạnh bên C. Ba cạnh D. Không cạnh nào","A","Hai cạnh bên bằng nhau","","","","","","",""
"Toán","8","Hình học","Bài tập trắc nghiệm"," Trong hình bình hành, hai đường chéo:
A. Luôn vuông góc B. Bằng nhau C. Cắt nhau tại trung điểm mỗi đường D. Không cắt nhau","C","Tính chất hình bình hành","","","","","","",""
"Toán","8","Hình học","Bài tập trắc nghiệm"," Tổng ba góc ngoài của một tam giác bằng:
A. 180° B. 270° C. 360° D. 90°","C","ổng các góc ngoài = 360°","","","","","","",""
"Toán","8","Hình học","Bài tập trắc nghiệm","Diện tích hình tam giác là:
A. a × h B. (a + h)/2 C. 1/2 × a × h D. a + h","C","S = 1/2 × a × h","","","","","","",""
"Toán","8","Hình học","Bài tập trắc nghiệm"," Một hình có bốn cạnh bằng nhau, hai góc nhọn, hai góc tù là:
A. Hình vuông B. Hình thoi C. Hình chữ nhật D. Hình bình hành","B","Tính chất hình thoi","","","","","","",""
"Toán","8","Hình học","Bài tập trắc nghiệm"," Đường trung bình trong tam giác nối:
A. Hai đỉnh B. Hai cạnh C. Trung điểm hai cạnh D. Trung điểm hai đường cao","C","Định nghĩa đường trung bình","","","","","","",""
"Toán","8","Hình học","Bài tập trắc nghiệm"," Chu vi hình vuông cạnh a là:
A. a² B. 2a C. a + 4 D. 4a","D","Chu vi = 4a","","","","","","",""
"Toán","8","Hình học","Bài tập trắc nghiệm"," Góc tạo bởi tia phân giác của góc 120° là:
A. 60° B. 90° C. 30° D. 45°","A","120° : 2 = 60°","","","","","","",""
"Toán","8","Hình học","Bài tập trắc nghiệm"," Góc tù là góc có số đo:
A. Dưới 90° B. Trên 90° và dưới 180° C. Bằng 90° D. Trên 180°","B","Góc tù > 90°, < 180°","","","","","","",""
"Toán","8","Hình học","Bài tập trắc nghiệm"," Trong tam giác cân, hai góc ở đáy có đặc điểm gì?
A. Vuông
B. Bằng nhau
C. Nhọn
D. Tù","B","Tam giác cân có hai góc ở đáy bằng nhau","","","","","","",""
"Toán","8","Hình học","Bài tập trắc nghiệm"," Góc ngoài của tam giác bằng:
A. Hiệu hai góc trong
B. Tổng ba góc
C. Tổng hai góc trong không kề
D. Góc kề trong","C","Góc ngoài bằng tổng hai góc trong không kề","","","","","","",""
"Toán","8","Hình học","Bài tập trắc nghiệm"," Trung tuyến ứng với cạnh huyền trong tam giác vuông bằng:
A. Cạnh huyền
B. 1/2 cạnh huyền
C. Cạnh góc vuông
D. Cạnh nhỏ nhất","B","Trong tam giác vuông, trung tuyến ứng với cạnh huyền bằng nửa cạnh huyền","","","","","","",""
"Toán","8","Hình học","Bài tập trắc nghiệm"," Hình nào có bốn cạnh bằng nhau?
A. Hình chữ nhật
B. Hình thoi
C. Hình thang
D. Hình bình hành","B","Hình thoi là tứ giác có bốn cạnh bằng nhau","","","","","","",""
"Toán","8","Hình học","Bài tập trắc nghiệm"," Diện tích hình chữ nhật là:
A. Dài + rộng
B. Dài × rộng
C. (Dài + rộng)/2
D. Dài – rộng","B","Công thức diện tích hình chữ nhật: dài × rộng","","","","","","",""
"Toán","8","Hình học","Bài tập trắc nghiệm"," Hình nào có hai đường chéo vuông góc và không bằng nhau?
A. Hình vuông
B. Hình chữ nhật
C. Hình thoi
D. Hình bình hành","C","Hình thoi có hai đường chéo vuông góc nhưng không bằng nhau","","","","","","",""
"Toán","8","Hình học","Bài tập trắc nghiệm"," Tứ giác nội tiếp là tứ giác có:
A. Góc bằng nhau
B. Hai cạnh song song
C. Tổng hai góc đối bằng 180°
D. Có một góc vuông","C","Tứ giác nội tiếp có tổng hai góc đối bằng 180°","","","","","","",""
"Toán","8","Hình học","Bài tập trắc nghiệm"," Trong tam giác đều, mỗi góc có số đo là:
A. 30°
B. 60°
C. 90°
D. 120°","B","Tổng 3 góc là 180°, chia đều: 180°/3 = 60°","","","","","","",""
"Toán","8","Hình học","Bài tập trắc nghiệm"," Hình chữ nhật có hai đường chéo:
A. Vuông góc
B. Bằng nhau
C. Không bằng nhau
D. Cắt nhau không tại trung điểm","B","Hai đường chéo của hình chữ nhật bằng nhau và cắt tại trung điểm","","","","","","",""
"Toán","8","Hình học","Bài tập trắc nghiệm"," Đường cao của tam giác là đoạn thẳng:
A. Bất kỳ
B. Từ đỉnh đến cạnh đáy
C. Vuông góc từ đỉnh đến cạnh đối diện
D. Song song với cạnh đáy","C","Định nghĩa đường cao là đoạn vuông góc từ đỉnh đến cạnh đối diện","","","","","","",""
"Toán","8","Hình học","Bài tập trắc nghiệm"," Tứ giác có hai cặp cạnh đối song song là:
A. Hình thang
B. Hình thoi
C. Hình bình hành
D. Hình chữ nhật","C","Hình bình hành có 2 cặp cạnh đối song song","","","","","","",""
"Toán","8","Hình học","Bài tập trắc nghiệm"," Trong hình thang cân, hai góc kề một đáy:
A. Bằng nhau
B. Vuông
C. Khác nhau
D. Không xác định","A","Hình thang cân có hai góc kề một đáy bằng nhau","","","","","","",""
"Toán","8","Hình học","Bài tập trắc nghiệm"," Hình thang là tứ giác có:
A. Một cặp cạnh song song
B. Hai cặp cạnh bằng nhau
C. Tất cả cạnh bằng nhau
D. Tất cả góc bằng nhau","A","Hình thang có một cặp cạnh đối song song","","","","","","",""
"Toán","8","Hình học","Bài tập trắc nghiệm"," Hai đường chéo vuông góc và bằng nhau là đặc điểm của:
A. Hình thoi
B. Hình vuông
C. Hình chữ nhật
D. Hình thang cân","B","Hình vuông có hai đường chéo vuông góc và bằng nhau","","","","","","",""
"Toán","9","Hình học","Bài tập trắc nghiệm"," Trong tam giác vuông, trung tuyến ứng với cạnh huyền có độ dài bằng:
A. nửa cạnh huyền
B. cạnh góc vuông
C. trung bình cộng hai cạnh góc vuông
D. cạnh huyền","A","Định lý trung tuyến: trung tuyến = nửa cạnh huyền","","","","","","",""
"Toán","9","Hình học","Bài tập trắc nghiệm"," Đường tròn ngoại tiếp tam giác vuông có tâm là:
A. Đỉnh vuông
B. Trung điểm cạnh huyền
C. Giao điểm trung tuyến
D. Giao điểm đường cao","B","Tâm đường tròn ngoại tiếp là trung điểm cạnh huyền ","","","","","","",""
"Toán","9","Hình học","Bài tập trắc nghiệm"," Đường tròn ngoại tiếp tam giác vuông có tâm là:
A. Đỉnh vuông
B. Trung điểm cạnh huyền
C. Giao điểm trung tuyến
D. Giao điểm đường cao","C","Tứ giác nội tiếp có hai góc đối bằng 180° ","","","","","","",""
"Toán","9","Hình học","Bài tập trắc nghiệm"," Trong tam giác cân vuông, góc ở đáy là:
A. 45°
B. 60°
C. 30°
D. 90°","A","Tam giác vuông cân có góc đáy 45° ","","","","","","",""
"Toán","9","Hình học","Bài tập trắc nghiệm"," Tam giác vuông có độ dài hai cạnh góc vuông là 6 và 8 thì diện tích là:
A. 24
B. 48
C. 14
D. 28","A","S = ½ × 6 × 8 = 24 ","","","","","","",""
"Toán","9","Hình học","Bài tập trắc nghiệm"," Tổng các góc ngoài của một tam giác bằng:
A. 360°
B. 180°
C. 270°
D. 450°","A","Tổng góc ngoài = 360° ","","","","","","",""
"Toán","9","Hình học","Bài tập trắc nghiệm"," Nếu hai tam giác có hai góc và cạnh xen giữa bằng nhau thì:
A. Hai tam giác đồng dạng
B. Hai tam giác bằng nhau
C. Giao nhau
D. Vuông góc","B","Theo trường hợp c‑g‑c, hai tam giác bằng nhau","","","","","","",""
"Toán","9","Hình học","Bài tập trắc nghiệm"," Trong hình thang vuông, chân đường cao từ một đỉnh của cạnh bên vuông góc xuống đáy là:
A. Giao điểm của hai trung tuyến
B. Góc vuông
C. Điểm dưới chân đường cao
D. Trung điểm đáy","C","Định nghĩa: chân đường cao là điểm dưới chân ","","","","","","",""
"Toán","9","Hình học","Bài tập trắc nghiệm"," Tính chất nào đúng với hình chữ nhật?
A. Đường chéo cắt nhau tại trung điểm và vuông góc
B. Các cặp cạnh đối song song và bằng nhau
C. Có ba trục đối xứng
D. Có hai đường chéo vuông góc","B","Trong hình chữ nhật: cạnh đối song song và bằng nhau ","","","","","","",""
"Toán","9","Hình học","Bài tập trắc nghiệm"," Tam giác có ba cạnh bằng nhau thì có số trục đối xứng là:
A. 1
B. 2
C. 3
D. 0","C","Tam giác đều có 3 trục đối xứng ","","","","","","",""
"Toán","9","Hình học","Bài tập trắc nghiệm"," Hình thoi có tính chất nào sau đây:
A. Đường chéo vừa là đường trung tuyến vừa là đường cao
B. Đường chéo bằng nhau
C. Các góc vuông
D. Không có tính chất đặc biệt","A","Trong thoi: đường chéo là trung tuyến và đường cao ","","","","","","",""
"Toán","9","Hình học","Bài tập trắc nghiệm"," Trong tam giác ABC, biết AB ∥ CD và BC ∥ AD, tứ giác ABCD là:
A. Hình bình hành
B. Hình thang
C. Tứ giác nội tiếp
D. Hình chữ nhật","A","Hai cặp cạnh đối song song → bình hành ","","","","","","",""
"Toán","9","Hình học","Bài tập trắc nghiệm"," Đường trung bình của tam giác có độ dài bằng:
A. Trung bình cộng hai cạnh
B. Nửa một cạnh
C. Bằng một nửa cạnh thứ ba
D. Bằng cạnh lớn nhất","C","Trung bình cộng hai cạnh? Sai. Phải bằng nửa ","","","","","","",""
"Toán","9","Hình học","Bài tập trắc nghiệm","Định lý Py-ta-go ngược phát biểu:
A. Nếu tổng bình phương hai cạnh góc vuông = bình phương cạnh còn lại thì tam giác vuông
B. Tam giác vuông thì nhận căn
C. Điều kiện cần
D. Điều kiện đủ","A","Đây là định lý thuận và đảo → đúng ","","","","","","",""
"Toán","9","Hình học","Bài tập trắc nghiệm"," Tam giác nội tiếp đường tròn và tam giác nội tiếp đường tròn khác nhau ở chỗ:
A. Hình ảnh
B. Hình vs đường tròn
C. Không khác nhau
D. Tứ giác song song","B","","","","","","","",""
"Toán","9","Hình học","Bài tập trắc nghiệm"," Hình bình hành không phải luôn có:
A. Góc đối bằng nhau
B. Đường chéo vuông góc
C. Cạnh đối song song
D. Đường chéo cắt nhau tại trung điểm","B","Bình hành không có đường chéo vuông góc (nếu không là thoi) ","","","","","","",""
"Toán","9","Hình học","Bài tập trắc nghiệm"," Cho góc ngoài tại đỉnh A là 120° trong tam giác. Tổng hai góc trong không kề bằng:
A. 120°
B. 60°
C. 180°
D. 90°","A","Góc ngoài = tổng hai góc không kề → bằng 120° ","","","","","","",""
"Toán","9","Hình học","Bài tập trắc nghiệm"," Tính chu vi hình thoi cạnh 5 cm:
A. 25 cm
B. 20 cm
C. 10 cm
D. 15 cm","B","P = 4 × cạnh = 20 cm","","","","","","",""
"Toán","9","Hình học","Bài tập trắc nghiệm"," Trong tam giác ABC, M là trung điểm BC, N trung điểm AC, MN song song với:
A. AB
B. BC
C. AC
D. CHưa rõ","A","MN là đường trung bình → song song AB","","","","","","",""
"Toán","9","Hình học","Bài tập trắc nghiệm"," Hình chữ nhật đặc biệt nếu:
A. Có 2 góc vuông
B. Có 4 góc vuông và đường chéo bằng nhau
C. Có 3 góc vuông
D. Có các cạnh bằng nhau","B","Xác định hình chữ nhật","","","","","","",""
"Toán","9","Hình học","Bài tập trắc nghiệm","Góc nội tiếp chắn nửa đường tròn thì có số đo là:  A. 90°  B. 180°  C. 60°  D. 120°","A","Góc nội tiếp chắn nửa đường tròn có số đo 90°","","","","","","",""
"Toán","9","Hình học","Bài tập trắc nghiệm","Đường cao trong tam giác vuông từ đỉnh vuông có vai trò gì?  A. Phân giác  B. Trung tuyến  C. Đường trung bình  D. Vuông góc và chia hình thành hai tam giác đồng dạng","D","Đường cao từ đỉnh vuông chia tam giác vuông thành hai tam giác đồng dạng","","","","","","",""
"Toán","9","Hình học","Bài tập trắc nghiệm","Diện tích hình tròn bán kính R là:  A. πR  B. πR²  C. 2πR  D. πd","B","S = πR²","","","","","","",""
"Toán","9","Hình học","Bài tập trắc nghiệm","Hai tiếp tuyến chung ngoài của hai đường tròn luôn:  A. Cắt nhau  B. Vuông góc  C. Song song  D. Không xác định","C","Hai tiếp tuyến chung ngoài của hai đường tròn là song song","","","","","","",""
"Toán","9","Hình học","Bài tập trắc nghiệm","Trong tam giác đều, góc mỗi đỉnh là:  A. 45°  B. 60°  C. 90°  D. 120°","B","Tam giác đều có ba góc bằng nhau: mỗi góc 60°","","","","","","",""
"Toán","9","Hình học","Bài tập trắc nghiệm","Tổng các góc trong tứ giác luôn bằng:  A. 180°  B. 270°  C. 360°  D. 540°","C","Tổng góc trong tứ giác = 360°","","","","","","",""
"Toán","9","Hình học","Bài tập trắc nghiệm","Tính chất đặc biệt của hình vuông là:  A. Đường chéo bằng nhau  B. Vuông góc  C. Cắt nhau tại trung điểm  D. Tất cả đều đúng","D","Hình vuông hội tụ tất cả tính chất trên","","","","","","",""
"Toán","9","Hình học","Bài tập trắc nghiệm","Định lý Ta-lét trong tam giác phát biểu rằng:  A. Hai tam giác đồng dạng  B. Đường thẳng song song với một cạnh tạo thành hai tam giác đồng dạng  C. Góc vuông trong tam giác  D. Tam giác cân","B","Định lý Talet: đường thẳng song song chia tam giác tạo ra tam giác đồng dạng","","","","","","",""
"Toán","9","Hình học","Bài tập trắc nghiệm","Chu vi hình vuông cạnh a là:  A. 4a  B. a²  C. 2a  D. a + 2","A","P = 4a","","","","","","",""
"Toán","9","Hình học","Bài tập trắc nghiệm","Số đường chéo của hình ngũ giác là:  A. 5  B. 7  C. 10  D. 2","A","n(n-3)/2 = 5(2)/2 = 5","","","","","","",""
"Toán","9","Hình học","Bài tập trắc nghiệm"," Một tứ giác nội tiếp có tổng hai góc đối bằng: A. 90° B. 120° C. 180° D. 360°","C","Tứ giác nội tiếp có tổng hai góc đối bằng 180° ","","","","","","",""
"Toán","9","Hình học","Bài tập trắc nghiệm"," Trong tam giác đều, số trục đối xứng là: A. 1 B. 2 C. 3 D. 4","C","Tam giác đều có 3 trục đối xứng ","","","","","","",""
"Toán","9","Hình học","Bài tập trắc nghiệm"," Đường trung bình trong hình thang song song với hai đáy và có độ dài bằng: A. Tổng hai đáy B. Hiệu hai đáy C. Trung bình cộng hai đáy D. Gấp đôi đáy nhỏ","C","Đường trung bình = (đáy lớn + đáy bé)/2 → trung bình cộng hai đáy ","","","","","","",""
"Toán","9","Hình học","Bài tập trắc nghiệm"," Hai góc kề bù có tổng số đo là: A. 180° B. 90° C. 360° D. 45°","A","Góc kề bù có tổng số đo bằng 180° ","","","","","","",""
"Toán","9","Hình học","Bài tập trắc nghiệm","Tứ giác có hai đường chéo vuông góc và cắt nhau tại trung điểm mỗi đường là: A. Hình chữ nhật B. Hình thang C. Hình vuông D. Hình thoi","D","Tứ giác có tính chất này là hình thoi ","","","","","","",""
